family,wind,seed,face,rainfall_mm,adhesion,bound_fraction,coefficient_multiplier,initial_mg_m2,surface_rain_mm,remaining_mg_m2,removed_mg_m2,remaining_percent
tilted,from_north,201,rear,2,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,2,loose_dominated,0.2,1.0,100.0,1.1349774104683197,79.93569679260254,20.064303207397458,79.93569679260254
tilted,from_north,201,rear,2,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,2,loose_dominated,0.2,2.0,100.0,1.1349774104683197,64.79629317323366,35.203706826766336,64.79629317323366
tilted,from_north,201,rear,2,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,2,adhered_dominated,0.7,0.5,100.0,1.1349774104683197,95.44261911710103,4.557380882898968,95.44261911710105
tilted,from_north,201,rear,2,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,2,adhered_dominated,0.7,1.0,100.0,1.1349774104683197,91.42098396221796,8.57901603778204,91.42098396221796
tilted,from_north,201,rear,2,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,2,adhered_dominated,0.7,2.0,100.0,1.1349774104683197,84.70687889258066,15.293121107419339,84.70687889258066
tilted,from_north,201,rear,2,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,5,loose_dominated,0.2,0.5,100.0,2.8374435261707993,75.74390239318213,24.256097606817875,75.74390239318213
tilted,from_north,201,rear,5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,5,loose_dominated,0.2,1.0,100.0,2.8374435261707993,58.67242340048154,41.32757659951846,58.67242340048154
tilted,from_north,201,rear,5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,5,loose_dominated,0.2,2.0,100.0,2.8374435261707993,38.02353174686432,61.97646825313568,38.02353174686432
tilted,from_north,201,rear,5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,5,adhered_dominated,0.7,0.5,100.0,2.8374435261707993,89.58817286491394,10.411827135086057,89.58817286491394
tilted,from_north,201,rear,5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,5,adhered_dominated,0.7,1.0,100.0,2.8374435261707993,81.89868948062261,18.101310519377392,81.89868948062261
tilted,from_north,201,rear,5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,5,adhered_dominated,0.7,2.0,100.0,2.8374435261707993,71.66190095345179,28.33809904654821,71.66190095345179
tilted,from_north,201,rear,5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,10,loose_dominated,0.2,0.5,100.0,5.674887052341599,58.67242340048154,41.32757659951846,58.67242340048154
tilted,from_north,201,rear,10,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,10,loose_dominated,0.2,1.0,100.0,5.674887052341599,38.02353174686432,61.97646825313568,38.02353174686432
tilted,from_north,201,rear,10,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,10,loose_dominated,0.2,2.0,100.0,5.674887052341599,21.84493504166603,78.15506495833397,21.84493504166603
tilted,from_north,201,rear,10,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,10,adhered_dominated,0.7,0.5,100.0,5.674887052341599,81.89868948062261,18.101310519377392,81.89868948062261
tilted,from_north,201,rear,10,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,10,adhered_dominated,0.7,1.0,100.0,5.674887052341599,71.66190095345179,28.33809904654821,71.66190095345179
tilted,from_north,201,rear,10,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,10,adhered_dominated,0.7,2.0,100.0,5.674887052341599,60.91941913167636,39.08058086832364,60.91941913167636
tilted,from_north,201,rear,10,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,20,loose_dominated,0.2,0.5,100.0,11.349774104683197,38.02353174686432,61.97646825313568,38.02353174686432
tilted,from_north,201,rear,20,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,20,loose_dominated,0.2,1.0,100.0,11.349774104683197,21.84493504166603,78.15506495833397,21.84493504166603
tilted,from_north,201,rear,20,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,20,loose_dominated,0.2,2.0,100.0,11.349774104683197,14.586725823581219,85.41327417641878,14.586725823581219
tilted,from_north,201,rear,20,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,20,adhered_dominated,0.7,0.5,100.0,11.349774104683197,71.66190095345179,28.33809904654821,71.66190095345179
tilted,from_north,201,rear,20,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,20,adhered_dominated,0.7,1.0,100.0,11.349774104683197,60.91941913167636,39.08058086832364,60.91941913167636
tilted,from_north,201,rear,20,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,20,adhered_dominated,0.7,2.0,100.0,11.349774104683197,49.97254971464475,50.02745028535525,49.97254971464475
tilted,from_north,201,rear,20,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,40,loose_dominated,0.2,0.5,100.0,22.699548209366395,21.84493504166603,78.15506495833397,21.84493504166603
tilted,from_north,201,rear,40,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,40,loose_dominated,0.2,1.0,100.0,22.699548209366395,14.586725823581219,85.41327417641878,14.586725823581219
tilted,from_north,201,rear,40,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,40,loose_dominated,0.2,2.0,100.0,22.699548209366395,10.159914393226305,89.8400856067737,10.159914393226305
tilted,from_north,201,rear,40,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,40,adhered_dominated,0.7,0.5,100.0,22.699548209366395,60.91941913167636,39.08058086832364,60.91941913167636
tilted,from_north,201,rear,40,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,40,adhered_dominated,0.7,1.0,100.0,22.699548209366395,49.97254971464475,50.02745028535525,49.97254971464475
tilted,from_north,201,rear,40,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,201,front,40,adhered_dominated,0.7,2.0,100.0,22.699548209366395,35.5525808095932,64.4474191904068,35.5525808095932
tilted,from_north,201,rear,40,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,rear,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,rear,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,rear,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,rear,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,rear,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,rear,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0.5,loose_dominated,0.2,0.5,100.0,0.2820628099173554,97.18697752952576,2.8130224704742375,97.18697752952576
tilted,from_north,202,rear,0.5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0.5,loose_dominated,0.2,1.0,100.0,0.2820628099173554,94.47140352328618,5.528596476713815,94.47140352328618
tilted,from_north,202,rear,0.5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0.5,loose_dominated,0.2,2.0,100.0,0.2820628099173554,89.3188499212265,10.681150078773499,89.3188499212265
tilted,from_north,202,rear,0.5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0.5,adhered_dominated,0.7,0.5,100.0,0.2820628099173554,98.81304236650467,1.1869576334953251,98.81304236650467
tilted,from_north,202,rear,0.5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0.5,adhered_dominated,0.7,1.0,100.0,0.2820628099173554,97.66291014353435,2.337089856465653,97.66291014353436
tilted,from_north,202,rear,0.5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,0.5,adhered_dominated,0.7,2.0,100.0,0.2820628099173554,95.46796425580979,4.53203574419021,95.46796425580979
tilted,from_north,202,rear,0.5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,2,loose_dominated,0.2,0.5,100.0,1.1282512396694215,89.3188499212265,10.681150078773499,89.3188499212265
tilted,from_north,202,rear,2,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,2,loose_dominated,0.2,1.0,100.0,1.1282512396694215,80.03862517277399,19.96137482722601,80.03862517277399
tilted,from_north,202,rear,2,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,2,loose_dominated,0.2,2.0,100.0,1.1282512396694215,64.95198139945666,35.048018600543344,64.95198139945666
tilted,from_north,202,rear,2,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,2,adhered_dominated,0.7,0.5,100.0,1.1282512396694215,95.46796425580979,4.53203574419021,95.46796425580979
tilted,from_north,202,rear,2,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,2,adhered_dominated,0.7,1.0,100.0,1.1282512396694215,91.46577992041905,8.534220079580948,91.46577992041904
tilted,from_north,202,rear,2,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,2,adhered_dominated,0.7,2.0,100.0,1.1282512396694215,84.77744524081548,15.222554759184519,84.77744524081548
tilted,from_north,202,rear,2,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,5,loose_dominated,0.2,0.5,100.0,2.820628099173554,75.86384619871775,24.136153801282248,75.86384619871775
tilted,from_north,202,rear,5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,5,loose_dominated,0.2,1.0,100.0,2.820628099173554,58.84189555644989,41.15810444355011,58.84189555644989
tilted,from_north,202,rear,5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,5,loose_dominated,0.2,2.0,100.0,2.820628099173554,38.19602412978808,61.80397587021192,38.19602412978808
tilted,from_north,202,rear,5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,5,adhered_dominated,0.7,0.5,100.0,2.820628099173554,89.6408654808998,10.359134519100195,89.6408654808998
tilted,from_north,202,rear,5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,5,adhered_dominated,0.7,1.0,100.0,2.820628099173554,81.97733944257101,18.022660557428992,81.97733944257101
tilted,from_north,202,rear,5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,5,adhered_dominated,0.7,2.0,100.0,2.820628099173554,71.75550620555877,28.244493794441226,71.75550620555877
tilted,from_north,202,rear,5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,10,loose_dominated,0.2,0.5,100.0,5.641256198347108,58.84189555644989,41.15810444355011,58.84189555644989
tilted,from_north,202,rear,10,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,10,loose_dominated,0.2,1.0,100.0,5.641256198347108,38.19602412978808,61.80397587021192,38.19602412978808
tilted,from_north,202,rear,10,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,10,loose_dominated,0.2,2.0,100.0,5.641256198347108,21.94540086487929,78.05459913512071,21.94540086487929
tilted,from_north,202,rear,10,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,10,adhered_dominated,0.7,0.5,100.0,5.641256198347108,81.97733944257101,18.022660557428992,81.97733944257101
tilted,from_north,202,rear,10,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,10,adhered_dominated,0.7,1.0,100.0,5.641256198347108,71.75550620555877,28.244493794441226,71.75550620555877
tilted,from_north,202,rear,10,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,10,adhered_dominated,0.7,2.0,100.0,5.641256198347108,61.01015924811363,38.98984075188637,61.01015924811363
tilted,from_north,202,rear,10,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,20,loose_dominated,0.2,0.5,100.0,11.282512396694216,38.19602412978808,61.80397587021192,38.19602412978808
tilted,from_north,202,rear,20,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,20,loose_dominated,0.2,1.0,100.0,11.282512396694216,21.94540086487929,78.05459913512071,21.94540086487929
tilted,from_north,202,rear,20,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,20,loose_dominated,0.2,2.0,100.0,11.282512396694216,14.628128832578659,85.37187116742135,14.628128832578659
tilted,from_north,202,rear,20,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,20,adhered_dominated,0.7,0.5,100.0,11.282512396694216,71.75550620555877,28.244493794441226,71.75550620555877
tilted,from_north,202,rear,20,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,20,adhered_dominated,0.7,1.0,100.0,11.282512396694216,61.01015924811363,38.98984075188637,61.01015924811363
tilted,from_north,202,rear,20,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,20,adhered_dominated,0.7,2.0,100.0,11.282512396694216,50.077450174093244,49.922549825906756,50.077450174093244
tilted,from_north,202,rear,20,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,40,loose_dominated,0.2,0.5,100.0,22.56502479338843,21.94540086487929,78.05459913512071,21.94540086487929
tilted,from_north,202,rear,40,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,40,loose_dominated,0.2,1.0,100.0,22.56502479338843,14.628128832578659,85.37187116742135,14.628128832578659
tilted,from_north,202,rear,40,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,40,loose_dominated,0.2,2.0,100.0,22.56502479338843,10.200816698124012,89.79918330187598,10.200816698124012
tilted,from_north,202,rear,40,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,40,adhered_dominated,0.7,0.5,100.0,22.56502479338843,61.01015924811363,38.98984075188637,61.01015924811363
tilted,from_north,202,rear,40,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,40,adhered_dominated,0.7,1.0,100.0,22.56502479338843,50.077450174093244,49.922549825906756,50.077450174093244
tilted,from_north,202,rear,40,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,202,front,40,adhered_dominated,0.7,2.0,100.0,22.56502479338843,35.69494863053163,64.30505136946837,35.69494863053163
tilted,from_north,202,rear,40,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,rear,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,rear,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,rear,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,rear,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,rear,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,rear,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0.5,loose_dominated,0.2,0.5,100.0,0.28217741046831957,97.18580725193024,2.8141927480697575,97.18580725193024
tilted,from_north,203,rear,0.5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0.5,loose_dominated,0.2,1.0,100.0,0.28217741046831957,94.46905209620793,5.530947903792068,94.46905209620792
tilted,from_north,203,rear,0.5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0.5,loose_dominated,0.2,2.0,100.0,0.28217741046831957,89.31412539482116,10.685874605178839,89.31412539482116
tilted,from_north,203,rear,0.5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0.5,adhered_dominated,0.7,0.5,100.0,0.28217741046831957,98.8125497341156,1.1874502658843937,98.8125497341156
tilted,from_north,203,rear,0.5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0.5,adhered_dominated,0.7,1.0,100.0,0.28217741046831957,97.66192082166671,2.338079178333288,97.66192082166671
tilted,from_north,203,rear,0.5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,0.5,adhered_dominated,0.7,2.0,100.0,0.28217741046831957,95.46597723960876,4.534022760391238,95.46597723960876
tilted,from_north,203,rear,0.5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,2,loose_dominated,0.2,0.5,100.0,1.1287096418732783,89.31412539482116,10.685874605178839,89.31412539482116
tilted,from_north,203,rear,2,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,2,loose_dominated,0.2,1.0,100.0,1.1287096418732783,80.02923297087351,19.970767029126492,80.02923297087351
tilted,from_north,203,rear,2,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,2,loose_dominated,0.2,2.0,100.0,1.1287096418732783,64.93423021435737,35.06576978564263,64.93423021435737
tilted,from_north,203,rear,2,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,2,adhered_dominated,0.7,0.5,100.0,1.1287096418732783,95.46597723960876,4.534022760391238,95.46597723960876
tilted,from_north,203,rear,2,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,2,adhered_dominated,0.7,1.0,100.0,1.1287096418732783,91.46182664632798,8.538173353672022,91.46182664632798
tilted,from_north,203,rear,2,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,2,adhered_dominated,0.7,2.0,100.0,1.1287096418732783,84.76992368300756,15.230076316992438,84.76992368300756
tilted,from_north,203,rear,2,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,5,loose_dominated,0.2,0.5,100.0,2.821774104683196,75.85221438010534,24.147785619894663,75.85221438010534
tilted,from_north,203,rear,5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,5,loose_dominated,0.2,1.0,100.0,2.821774104683196,58.820670713980995,41.179329286019005,58.820670713981
tilted,from_north,203,rear,5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,5,loose_dominated,0.2,2.0,100.0,2.821774104683196,38.16516590416431,61.83483409583569,38.16516590416431
tilted,from_north,203,rear,5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,5,adhered_dominated,0.7,0.5,100.0,2.821774104683196,89.63596446911494,10.364035530885062,89.63596446911494
tilted,from_north,203,rear,5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,5,adhered_dominated,0.7,1.0,100.0,2.821774104683196,81.96829802592596,18.03170197407404,81.96829802592596
tilted,from_north,203,rear,5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,5,adhered_dominated,0.7,2.0,100.0,2.821774104683196,71.74175921281179,28.258240787188214,71.74175921281179
tilted,from_north,203,rear,5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,10,loose_dominated,0.2,0.5,100.0,5.643548209366392,58.820670713980995,41.179329286019005,58.820670713981
tilted,from_north,203,rear,10,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,10,loose_dominated,0.2,1.0,100.0,5.643548209366392,38.16516590416431,61.83483409583569,38.16516590416431
tilted,from_north,203,rear,10,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,10,loose_dominated,0.2,2.0,100.0,5.643548209366392,21.91926708718141,78.08073291281859,21.91926708718141
tilted,from_north,203,rear,10,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,10,adhered_dominated,0.7,0.5,100.0,5.643548209366392,81.96829802592596,18.03170197407404,81.96829802592596
tilted,from_north,203,rear,10,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,10,adhered_dominated,0.7,1.0,100.0,5.643548209366392,71.74175921281179,28.258240787188214,71.74175921281179
tilted,from_north,203,rear,10,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,10,adhered_dominated,0.7,2.0,100.0,5.643548209366392,60.99599313735962,39.00400686264038,60.99599313735962
tilted,from_north,203,rear,10,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,20,loose_dominated,0.2,0.5,100.0,11.287096418732784,38.16516590416431,61.83483409583569,38.16516590416431
tilted,from_north,203,rear,20,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,20,loose_dominated,0.2,1.0,100.0,11.287096418732784,21.91926708718141,78.08073291281859,21.91926708718141
tilted,from_north,203,rear,20,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,20,loose_dominated,0.2,2.0,100.0,11.287096418732784,14.61918502151966,85.38081497848034,14.61918502151966
tilted,from_north,203,rear,20,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,20,adhered_dominated,0.7,0.5,100.0,11.287096418732784,71.74175921281179,28.258240787188214,71.74175921281179
tilted,from_north,203,rear,20,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,20,adhered_dominated,0.7,1.0,100.0,11.287096418732784,60.99599313735962,39.00400686264038,60.99599313735962
tilted,from_north,203,rear,20,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,20,adhered_dominated,0.7,2.0,100.0,11.287096418732784,50.0654830733935,49.9345169266065,50.065483073393494
tilted,from_north,203,rear,20,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,40,loose_dominated,0.2,0.5,100.0,22.574192837465567,21.91926708718141,78.08073291281859,21.91926708718141
tilted,from_north,203,rear,40,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,40,loose_dominated,0.2,1.0,100.0,22.574192837465567,14.61918502151966,85.38081497848034,14.61918502151966
tilted,from_north,203,rear,40,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,40,loose_dominated,0.2,2.0,100.0,22.574192837465567,10.195588759829601,89.8044112401704,10.195588759829601
tilted,from_north,203,rear,40,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,40,adhered_dominated,0.7,0.5,100.0,22.574192837465567,60.99599313735962,39.00400686264038,60.99599313735962
tilted,from_north,203,rear,40,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,40,adhered_dominated,0.7,1.0,100.0,22.574192837465567,50.0654830733935,49.9345169266065,50.065483073393494
tilted,from_north,203,rear,40,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_north,203,front,40,adhered_dominated,0.7,2.0,100.0,22.574192837465567,35.67717576424281,64.3228242357572,35.67717576424281
tilted,from_north,203,rear,40,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,front,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,rear,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,front,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,rear,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,front,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,rear,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,front,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,rear,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,front,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,rear,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,front,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,rear,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,front,0.5,loose_dominated,0.2,0.5,100.0,0.5819900826446281,94.3011070450147,5.698892954985297,94.3011070450147
tilted,from_south,201,rear,0.5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_south,201,front,0.5,loose_dominated,0.2,1.0,100.0,0.5819900826446281,88.99896080493927,11.001039195060727,88.99896080493927
tilted,from_south,201,rear,0.5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
